placekey,safegraph_place_id,location_name,street_address,city,naics_code,latitude,longitude,postal_code
zzw-223@63r-srz-rzf,sg:7167a33d8cb94abf8da3089dfdf9ed27,DKNY,241 Fort Evans Rd NE Ste 1201,Leesburg,448140,39.105753,-77.538911,20176
22z-222@63r-sy9-nbk,sg:170603cbdc454ccab0abf4cd233330c5,Zarif Custom Tailors,19378 Diamond Lake Dr,Lansdowne,811490,39.080881,-77.493764,20176
zzy-222@63f-ykj-fcq,sg:b41036e551d340cd8e66296bde7a6256,McCoy's Auto Repair,6208 Fallam Rd,Blacksburg,811111,37.217164000000004,-80.59828399999999,24060
225-222@63f-rw3-54v,sg:dac8bfe8245b4fdb9918d475e0b46ce3,Myers Stephen L Dr,103 College St Ste A,Christiansburg,621210,37.129222999999996,-80.41188299999999,24073
222-222@63f-ybn-87q,sg:9d503aeb0da4463abd806e9ece19dd5c,Kroger Fuel Center,903 University City Blvd,Blacksburg,447110,37.235506,-80.434954,24060
228-222@63r-sry-f75,sg:da546fb38ad647a8b1a5db18df32c1cd,Courtney Hasseman CNM,212 E Market St Ste 204,Leesburg,621399,39.113615,-77.560625,20176
224-222@63f-w7p-n3q,sg:37dea78125d646f8ac3b31e5e75777c9,United Christian Inter Cityministries,9743 Old Roanoke Rd,Elliston,813110,37.221106,-80.214483,24087
222-222@63f-ybf-m6k,sg:f946d03be95144ffb067e9ed1a9dcb6f,New River Dermatology,2617 Sheffield Dr,Blacksburg,621111,37.219012,-80.451688,24060
zzw-225@63r-srr-k9f,sg:39c246730e7b47a7b4224af987328beb,Douglass Community Center,405 E Market St,Leesburg,624120,39.109108,-77.555355,20176
zzw-225@63f-yb5-249,sg:49f0c0fbc9994f71bba369b81e30fa4d,Uptown Nails,1117 E Main St,Radford,812113,37.140865999999995,-80.557172,24141
222-222@63f-ybt-ysq,sg:aea36ed67ca94065b61d1bc425149eb6,New River Valley Vac Outlet,3115 N Franklin St,Christiansburg,335220,37.172412,-80.419852,24073
226-222@63r-srr-pgk,sg:cd16e7bca5df43d1bfb6b923988bf9ff,Shell Oil,19325 Ruby Dr,Leesburg,447110,39.10802,-77.550107,20176
224-223@63f-yc3-st9,sg:506023260c8c4566a48c20f4908ec7a4,Eclipso Salon,2401 S Main St Ste B,Blacksburg,812112,37.200039000000004,-80.399627,24060
zzz-222@63f-ybq-bkz,sg:90ab25ba88414679af367583c1738bea,Spring Lot,401 Clay St SE,Blacksburg,712190,37.229539,-80.40852199999999,24060
zzw-222@63f-ybv-2rk,sg:965eeb1d685a45e0b264961d2aa08ab0,Blacksburg Power Equipment,2910 N Franklin St,Christiansburg,444210,37.169658,-80.42185500000001,24073
zzw-222@63f-s3r-35z,sg:e1f9d69b192343c8a1b04b0a9c535d88,Carilion Clinic Orthopaedic Surgery New River Valley,2900 Lamb Cir Ste L 760,Christiansburg,621111,37.08965,-80.50500600000001,24073
229-222@63r-srz-ch5,sg:1db3763999b34a32b85387e06dc4b9e0,Dempsey's Painting,427 Evans Ridge Ter NE,Leesburg,811121,39.107178999999995,-77.53260300000001,20176
zzw-222@63f-txd-jy9,sg:0076339ce22142f3a82c0716bac93659,Cecil's Chapel United Methodist Church,5801 Cecils Chapel Rd,Hiwassee,813110,37.010806,-80.659805,24347
226-222@63f-yrs-sqz,sg:0ac1bd37f7484d36a1baffa4d4f3aced,Bail Out Virginia,400 Woodbine Dr,Blacksburg,812990,37.264259,-80.40491999999999,24060
zzy-222@63r-stm-pn5,sg:568aae6577ef4f7bb05e07817deac196,Pure Barre,1089 Edwards Ferry Road NE None,Leesburg,713940,39.113482,-77.53265400000001,20176
223-222@63r-sym-y35,sg:99602c050e6040bf82045ff52bccd2cc,Mclean Wood Products Inc,43502 Shalimar Pointe Ter,Leesburg,442110,39.105222,-77.495693,20176
zzw-229@63r-ss3-q4v,sg:66ee7caf99f24a658d0a00b9a2317ed6,Leesburg Foot & Ankle Center,211 Gibson St NW Ste 101,Leesburg,621111,39.119014,-77.567748,20176
zzw-222@63f-ybv-mff,sg:ecab61fa1fce42e5b58db44125d79f75,iBrow Designer,782 New River Rd,Christiansburg,812199,37.164437,-80.428727,24073
zzy-222@63r-syh-f2k,sg:1526e6a86aeb47c8b6c8f0b4d9164878,John Ronis Golf Academy,43800 Olympic Blvd River Creek Club,Leesburg,611620,39.105385,-77.484747,20176
222-227@63f-s3r-5mk,sg:57c655da8d784c30b5bf3b22c145c2ee,Obstetrics & Gynecology of Radford,2875 Barn Rd,Christiansburg,621111,37.091794,-80.505791,24073
zzw-223@63f-wgz-ks5,sg:b5dcd52b97924cd3b777403b6d9f3145,Harbor of Hope Pentecostal Holiness Church,2720 Roanoke St,Christiansburg,813110,37.13897,-80.349404,24073
22b-222@63r-srr-pd9,sg:c57a7cb384854dcfb3b371c78e89c1d3,Office Depot,550 E Market St,Leesburg,453210,39.109189,-77.550023,20176
226-222@63f-yc2-7dv,sg:7249133066584190b7fe88b232ed25fc,Supercuts,50 Spradlin Farm Dr,Christiansburg,812112,37.160396999999996,-80.422788,24073
222-222@63f-rt7-kxq,sg:21ce701ed60e4815afa7c93bc2940e45,Auburn High,1650 Auburn School Dr,Riner,611110,37.059646,-80.443598,24149
227-222@63r-ss3-snq,sg:28693622d3ce4f71a529f6d21278f991,Inova,211 Gibson St NW Ste 220,Leesburg,621111,39.119942,-77.56884699999999,20176
222-222@63f-wgk-6p9,sg:a3dee1dac88e4f0598955b79597daf0a,Valley Towing,810 Jennelle Rd,Blacksburg,488410,37.187764,-80.388705,24060
zzy-222@63f-rtt-8sq,sg:2c0d42824cb8448a9b652df3567d722c,Goodwill Industries,4300 Riner Rd,Riner,453310,37.058563,-80.441387,24149
223-222@63f-ybq-nqz,sg:472af76c97ab483786ec2e1c5bef988b,Hokie House,322 N Main St,Blacksburg,722511,37.231367999999996,-80.415438,24060
22b-222@63f-ybq-mp9,sg:c4f909815614453eb04cfb3e6b792f70,Manoca's Salon,620 N Main St Ste 201,Blacksburg,812112,37.234294,-80.419127,24060
22d-222@63f-wgh-9cq,sg:e2336a8f5ec64dd1b470a9e0704553ba,Jersey Mike's,1450 S Main St Ste 100,Blacksburg,722513,37.214155,-80.400943,24060
238-222@63f-ybp-kxq,sg:142375bcf8b14c59a7c5a485568e7b21,Nice Dreams,115 1/2 N Main St,Blacksburg,453991,37.229551,-80.41428499999999,24060
22b-222@63f-yc3-92k,sg:23f97c8f83834306ae0be4eea8d074cc,Young Robert J Gyn,3698 S Main St,Blacksburg,621111,37.187203000000004,-80.408392,24060
226-223@63r-syc-nyv,sg:949c547fcad8410e84784b0942fb8850,Northern Virginia Integrative Therapy Center,19415 Deerfield Ave Ste 307,Lansdowne,713940,39.079344,-77.477316,20176
222-222@63f-yc2-9zz,sg:f75891dea8e84354a5e5b3c9f3d3f49e,Sakura Japanese Steakhouse,105 Laurel St,Christiansburg,624120,37.162616,-80.42138100000001,24073
zzw-223@63f-ybq-mrk,sg:355d27f61ad4443a8295d820c8bfe8b3,Taco Bell,608 N Main St,Blacksburg,722513,37.233761,-80.418435,24060
zzw-234@63f-s3r-2tv,sg:a4e0b3a8ca734f748acc24b7c10bfe8b,Jacob R Sakiey PA,2900 Lamb Cir Ste L 760,Christiansburg,621111,37.089221,-80.505134,24073
225-222@63r-srz-bp9,sg:49d05b6c84974479afa820b9d3082d99,J.Crew,241 Fort Evans Rd NE Ste 473,Leesburg,448140,39.105096,-77.53938199999999,20176
222-222@63f-yc2-bx5,sg:9bd8252159174183978fe2c73afd2759,Texas Roadhouse,100 Bradley Dr,Christiansburg,722511,37.162563,-80.426346,24073
224-223@63r-ss2-bx5,sg:a2633b1ff9b849c28f7da6127226252c,Leesburg Bright Dental,552 Fort Evans Rd Ste 100,Leesburg,621210,39.104959,-77.526517,20176
zzw-222@63f-yb4-sdv,sg:c572d6daf85f433b9dffc2090e1da1e2,Clark Energy Fund Management,6226 University Park Dr Ste 3409,Fairlawn,523930,37.139255,-80.57889899999999,24141
22b-222@63f-yc3-m8v,sg:e8fea519db16412ca88a3fc67e450cb9,Encore Ob Gyn,825 Davis St Ste C,Merrimac,621111,37.18756,-80.41481999999999,24060
222-222@63f-rvy-389,sg:21001695749d4855a0c6462d82bd6695,O'Reilly Auto Parts,1275 Roanoke St,Christiansburg,441310,37.133303000000005,-80.384221,24073
223-222@63r-sy9-nh5,sg:320cab19f40e4775806015b46c7f38e2,Lansdowne Animal Hospital,19393 Promenade Dr,Lansdowne,541940,39.080978,-77.49471899999999,20176
zzw-222@63f-ybv-b6k,sg:4e9c118046614972b53d79f2bdb4405e,The Mud Room,2955 Market St Ste B2,Christiansburg,812199,37.169496,-80.419412,24073
226-222@63r-syh-f75,sg:6f5cd53aae8041e196aed849ef8b55a1,Project Management Experts,18373 Fairway Oaks Sq,Leesburg,611691,39.106565,-77.485641,20176
223-222@63f-wgj-99f,sg:9fc26d172dea48268c7b0168d19da0bf,H&R Block,1344 S Main St,Blacksburg,541213,37.215644,-80.40194100000001,24060
223-222@63r-ss2-8y9,sg:e63fbd5cb12046da8c2d3a75ec493550,Moe's Southwest Grill,667 Potomac Station Dr NE,Leesburg,722511,39.099369,-77.526089,20176
22d-224@63f-ybp-kxq,sg:fa896cc549c84f1aa499b185595c9f5c,Centro Taco Bar,201 N Main St,Blacksburg,722511,37.230046,-80.414878,24060
222-223@63r-ss2-45f,sg:3280e9a03ce04054a70613b8d3b1518e,State Farm,540 Fort Evans Rd,Leesburg,524210,39.106413,-77.52691300000001,20176
222-222@63r-sy9-n5z,sg:314c90f59f5d45279b6d1733300745a7,Western Union,19350 Winmeade Dr,Lansdowne,522390,39.080673,-77.49558499999999,20176
226-222@63f-ybt-z4v,sg:9f32537b25634c8e80960678cd751e22,Midway Shopping Center,3165 N Franklin St,Christiansburg,531120,37.17306,-80.41939599999999,24073
zzw-222@63f-y8w-xnq,sg:546e0c418b3f4502a3ee09bcede3d2a3,Belview United Methodist Church,3619 Onyx Dr,Belview,813110,37.169754,-80.508287,24141
22c-224@63r-syc-r8v,sg:fa347b578ddb4c3fa8828d807109d2d4,Acti Kare,19455 Deerfield Ave Ste 211,Lansdowne,621610,39.077555,-77.477085,20176
zzw-222@63f-tx5-yn5,sg:1f14f29a183f43aa9f9aa8cd7523d840,FATZ,4586 Alexander Farm Rd,Dublin,722511,37.080895,-80.692412,24084
222-222@63f-twy-rzf,sg:21caa1c4da5f4be5832fce7a7f2ea11f,Cincinatti Insurance Company,5032 Newbern Rd,Dublin,524210,37.069064000000004,-80.70219200000001,24084
zzw-223@63f-rvv-wrk,sg:937e8afeeb69455982dd07dfc47127ab,Crosspointe,936 Life Dr Ste 45,Christiansburg,813110,37.114646,-80.41736,24073
227-222@63f-wgh-5cq,sg:ece738bfd4f44235a988aa55c8f9d7eb,Healing Tree Counseling,100 Hubbard St Ste C,Blacksburg,621330,37.209785,-80.399898,24060
223-222@63f-ybv-mff,sg:47924161c30a44199b0598524073dcd7,C J Banks,756 New River Rd,Christiansburg,448120,37.163821999999996,-80.429168,24073
22f-222@63r-syc-2hq,sg:11ea40f4d918496a9b2caabe671d9f07,Loudoun Gastroenterology,44055 Riverside Pkwy Ste 220,Lansdowne,621111,39.074001,-77.477829,20176
223-222@63f-rvz-syv,sg:56c533c94e5c41b0837973dc5b143513,Greater Mount Zion United Holy Church,1045 Reading Rd,Christiansburg,813110,37.125304,-80.383629,24073
zzy-222@63f-rkn-nwk,sg:97ce4166b2864261a784e6deff2f168e,Dry Pond Cemetery,Dry Pond Cemetery,Hiwassee,812220,36.875834000000005,-80.69726999999999,24347
222-226@63f-rw4-4qf,sg:9ecddd986f7848d79a508a82b6ff0883,Carilion Clinic Gastroenterology Akers Farm NRV,110 Akers Farm Rd,Christiansburg,621111,37.14703,-80.413814,24073
zzw-222@63f-yj9-cyv,sg:f8ca0edd8615469f82a722a816bd1048,New River Valley Airport,New River Valley Airport,Dublin,488119,37.136186,-80.683024,24084
zzw-226@63f-ybf-2tv,sg:f388f761dec748ec9fae94524e784a29,Elite Salon,920 Plantation Rd Ste 102,Blacksburg,812112,37.225367999999996,-80.443816,24060
zzw-224@63r-st8-249,sg:0ae4066b56f149ab8968826c918415fc,Krispy Krunchy Chicken,14425 James Monroe Hwy,Leesburg,722513,39.216496,-77.534676,20176
zzw-22d@63f-s3r-2tv,sg:28ed1cf5522c41c7a1d9f006e10ec9cc,Carilion Clinic Internal Medicine Radford,2900 Lamb Cir Ste 250,Christiansburg,621111,37.088838,-80.5051,24073
226-222@63r-syc-2hq,sg:344406d191204b9990339956aecec544,Inova,44055 Riverside Pkwy Ste 118,Lansdowne,621111,39.073999,-77.47783299999999,20176
222-224@63f-wgz-89z,sg:b1a18ab8b7334fea8ad5739261311172,Liberty,2370 Roanoke St,Christiansburg,447110,37.136885,-80.362288,24073
zzw-224@63r-stm-nyv,sg:ab84629ceae84a6e9236f2da0eb18838,Get Heidi Fit Fitness Training,1200 Edwards Ferry Rd NE,Leesburg,713940,39.11609,-77.53560999999999,20176
224-222@63f-ybv-bc5,sg:79560c26a26c411cbad3e0c545fe66ba,Southern Classic Soft Cloth Auto Wash,2855 N Franklin St,Christiansburg,811192,37.169352,-80.42056,24073
222-222@63f-yc2-7qz,sg:ae445ee1ba014cbfb028c793ec36346b,Spencer Dental,135 Conston Ave,Christiansburg,621210,37.1573,-80.421897,24073
222-222@63f-y9z-pn5,sg:40c36df2bdfe473bb712351280e328f0,Highlander Pizza,700 E Main St,Radford,722511,37.138042999999996,-80.545624,24141
zzw-223@63f-ybv-t35,sg:49d68c4526604735b184f975d9bcc47b,Meade Tractor,3963 S Main St,Christiansburg,423820,37.177188,-80.415453,24073
223-222@63r-srz-kmk,sg:18155e6eb016425ea1891e0bdd4d73e6,This & That Amish Outlet,1348 E Market St,Leesburg,423910,39.096159,-77.528671,20176
222-222@63f-ybm-s5z,sg:277d89c1db9941f2badf7efd318d63c4,Psychological Services Center of Virginia Tech,3110 Prices Fork Rd,Blacksburg,621330,37.216313,-80.46135600000001,24060
zzw-223@63f-yb5-p9z,sg:1db8a89cf2ff4e7bb712b860c6fd4a8f,Radford Foursquare Church,1014 Tyler Ave,Radford,813110,37.130508,-80.549114,24141
222-223@63f-ybw-w8v,sg:704bd07830ff4a17b7eb17e46be5ea04,Valvoline,2055 N Franklin St,Christiansburg,811198,37.15825,-80.417741,24073
229-222@63f-ybq-p9z,sg:db50fd510a71408f886a46f3d6119269,India Garden Restaurant,210 Prices Fork Rd Ste D,Blacksburg,722511,37.234853,-80.421842,24060
222-225@63r-syb-zzz,sg:dd7ecf713a7646539641528bee446f2b,Kimberly Johnson AUD,19490 Sandridge Way,Lansdowne,621111,39.076846,-77.481833,20176
223-222@63r-ss2-f9f,sg:02803bce29e44725a5aaf60de48368ad,Pizza Hut,300 Fort Evans Rd NE Ste 101,Leesburg,722513,39.108672999999996,-77.53379100000001,20176
224-222@63f-rw3-3t9,sg:9841ba24fd2348f2830c3d9365505858,Papa John's,7 S Franklin St,Christiansburg,722513,37.129158000000004,-80.408119,24073
zzw-222@63f-tww-k4v,sg:c0adc363be4747598a7827048f6ad5c2,Bimmerworld,4085 Pepperell Way,Dublin,811111,37.082224,-80.71927099999999,24084
223-222@63f-yb6-d9z,sg:f410dfb622bf4abe91562859d9d5e648,Tulip Nails,1200 Tyler Ave Ste F,Radford,812113,37.128547999999995,-80.54705899999999,24141
zzw-222@63f-txd-snq,sg:0b07afa3faaa4fd7b117e57c3802b1f0,Cecil Chapel Cemetery,Cecil Chapel Cemetery,Hiwassee,812220,37.019642,-80.678547,24347
22c-224@63r-sy9-nh5,sg:5e1d0cd57e0d4ecc9afca9d7c766720c,Incourage Martial Arts,19367 Promenade Dr,Lansdowne,611620,39.081315999999994,-77.49495300000001,20176
zzy-222@63f-wm5-kj9,sg:807c0dd8b2f844ce98d2e87194ee665f,Sowders Chapel Baptist,2461 Alleghany Spring Rd,Shawsville,813110,37.113395000000004,-80.262416,24162
222-223@63r-srx-sh5,sg:a84f25eaa63340e4b01ece672df85e59,Leesburg Elem,323 Plaza St NE,Leesburg,611110,39.120574,-77.549347,20176
zzw-225@63f-tx6-3t9,sg:3189a49e48054cada90c7103d9fa38f4,Walmart,5225 Alexander Rd,Dublin,452319,37.084037,-80.69463,24084
223-222@63f-rvy-47q,sg:5b13e76d2e074c32aa49a3a38aba6131,Due South BBQ,1465 Roanoke St,Christiansburg,722511,37.132179,-80.380363,24073
zzw-226@63r-srr-p7q,sg:6e1f195fb3c146039d7a136ac5cfda76,Health Street,521 E Market St,Leesburg,621511,39.108610999999996,-77.552974,20176
22x-222@63r-sry-d7q,sg:c6aa46daa0c442ea927f2736e39ae7aa,Loudoun County Law Library,18 N King St,Leesburg,519120,39.116065,-77.563934,20176
zzw-222@63r-sy9-8n5,sg:d85829d48c4141ada8ab36598397da51,Vandana Sood DMD Llc,19420 Golf Vista Plz Ste 360,Lansdowne,621210,39.077903000000006,-77.483378,20176
224-222@63f-yc2-7qz,sg:ff29878cc2b739c8872193d3190724e9,Affordable Dentures,175 Conston Ave,Christiansburg,621210,37.15724,-80.422115,24073
222-222@63f-wgz-5mk,sg:69032b35e5eb471b9ea95ca6869ecbe5,Motor Mile Ford,2257 Roanoke St,Christiansburg,441110,37.135026,-80.364735,24073
zzw-222@63f-rv8-8n5,sg:70e90f409a9744139f4cc58c5fc4c44e,Holiday Inn Express,2725 Roanoke St,Christiansburg,721110,37.137534,-80.349604,24073
223-222@63r-srz-nh5,sg:1e4098259be1438fb84d49313fd2533c,Best Western,726 E Market St,Leesburg,721110,39.106393,-77.546238,20176
225-222@63r-ss2-47q,sg:91fe50a338f1465788325efa948f5758,BUBBLES Salons,520 Fort Evans Rd,Leesburg,812112,39.10758,-77.529237,20176
22c-222@63f-rvs-2p9,sg:c7be7c50fbd248ada457f7bd815fa7a0,Off Leash K9 Training,300B Roanoke St,Christiansburg,812910,37.130472,-80.40194100000001,24073
222-22b@63r-syc-nyv,sg:25f5467248d443c5b96031e44edeb992,Breast Cancer Center of Loudoun and Reston,19415 Deerfield Ave,Lansdowne,622310,39.079401000000004,-77.477527,20176
222-222@63r-syc-pgk,sg:356401ff04a84629b584efa7304dbaae,Melissa Hebert FNP BC,44084 Riverside Pkwy,Lansdowne,621111,39.076396,-77.47372,20176
222-222@63r-syb-zzz,sg:43d9cbc05a3b4e20a910083ed3ffad2b,Loudoun Medical Care and Wellness,19490 Sandridge Way,Lansdowne,621111,39.076832,-77.481832,20176
222-222@63f-wgh-75z,sg:b3f8e80f4ed24debad57fea7c637f520,Blacksburg Boxing and Fitness,115 S Hill Dr,Blacksburg,713940,37.206781,-80.400526,24060
zzw-225@63r-ss3-q4v,sg:d61a085387ac43fcafeb9be5716591b0,Barry P London DPM,211 Gibson St NW,Leesburg,621111,39.119021000000004,-77.567766,20176
222-224@63f-yc3-rrk,sg:fc0310e1cc8441fd8c8646508ef29a4f,Blue Ridge Cancer Care,2600 Research Center Dr Ste A,Blacksburg,622310,37.195439,-80.40439599999999,24060
227-222@63r-syc-psq,sg:3c8ede17cb3948ffaecbe3656dd9bafa,Loudoun Ophthalmology Associates,44125 Woodridge Pkwy Ste 180,Lansdowne,621111,39.0774,-77.472001,20176
zzy-222@63f-rt7-pjv,sg:09e5b9b38a6c48ea9848e75599334ff2,Auburn Middle,4069 Riner Rd,Riner,611110,37.062455,-80.442337,24149
225-222@63r-stm-pn5,sg:23918a15881b4c178dcda865e5e20677,Liberty Tax Service,1093 Edwards Ferry Rd NE,Leesburg,541213,39.113502000000004,-77.53249,20176
zzy-222@63f-s2k-45f,sg:385984b902d341cba19899d741abac77,Snowville Cemetery,Snowville Cemetery,Hiwassee,812220,37.009395,-80.564484,24347
224-222@63f-ybv-ju5,sg:b0dd560ea15c4de9a975939ab330ea32,Kohl's,782 New River Rd Ste 300,Christiansburg,452210,37.166864000000004,-80.428372,24073
226-222@63f-s4m-52k,sg:2e978680d9954ce2a14429dac06a5957,Deli Mart,2307 W Main St,Radford,445120,37.111596,-80.590125,24141
226-222@63f-ybx-3qz,sg:ba949e5568e8475a9325920495f37e72,In Style Salon,1580 N Franklin St Bldg B,Christiansburg,812112,37.150448,-80.41548399999999,24073
zzy-222@63f-wm3-x89,sg:f3bc6b5f190c42fab3dabef791b93bcb,Piedmont Pentecostal Holiness Church,5007 Jewell Dr,Shawsville,813110,37.103504,-80.217885,24162
zzz-222@63f-ybp-mtv,sg:34995501bc40494d8112f28638e99406,MarciaS Park,200 Clay St SW,Blacksburg,712190,37.226799,-80.412879,24060
zzw-224@63r-ss2-dn5,sg:40d3d2581ae54140b79f14c25cb96c9d,Michaels Stores,1019A Edwards Ferry Rd NE,Leesburg,451120,39.111708,-77.536304,20176
22r-224@63r-ss3-snq,sg:784682a9f1bd4b399727647a5d286cc4,Catoctin Foot and Ankle Center,224D Cornwall St NW,Leesburg,621111,39.119414,-77.569036,20176
zzw-224@63r-sy9-8y9,sg:25795fe29def4dd193be704072421d89,Anastasia Grebeck PA C,19441 Golf Vista Plz,Lansdowne,621498,39.07784,-77.482559,20176
222-223@63f-ybf-w6k,sg:7964bec922bf4b63bb1b8092c9841218,Whitney Dunbar RE MAX 8 Sold Team,801 University City Blvd,Blacksburg,531210,37.233839,-80.434416,24060
zzw-223@63r-syc-2hq,sg:80637b353d464ca1b473d03244dd880d,Radiology Imaging,44055 Riverside Pkwy,Lansdowne,621111,39.073983,-77.477747,20176
zzy-222@63f-s47-9xq,sg:b386801587b943a6a5245d7d2420c0c5,Sidney United Methodist Church,2705 Camp Carysbrook Rd,Riner,813110,37.029039000000004,-80.47095999999999,24149
22f-222@63r-syc-pn5,sg:17d9dc832aba46cebc44b597c33825ca,Pulmonary & Critical Care Associates,19455 Deerfield Ave Ste 206,Lansdowne,621498,39.077081,-77.475167,20176
223-222@63f-rvy-789,sg:1bb299cb650e4ae3b175a39c49751040,The Mechanic,1230 Roanoke St,Christiansburg,811111,37.134694,-80.38583100000001,24073
223-222@63f-ybv-nwk,sg:20ccd742223640ac89ba13657ba8705d,Ross Stores,125 Shoppers Way,Christiansburg,452210,37.167603,-80.424676,24073
22r-229@63r-ss3-snq,sg:38a2d1e0e9b743b69933fe7866ae4f7f,Anne Lowery PTA,224D Cornwall St NW,Leesburg,621340,39.119384000000004,-77.569011,20176
222-222@63f-yc2-n3q,sg:b4d20788852f4cbdbfcb373eace7d8e5,Christiansburg First Church of the Nazarene,860 Peppers Fry Rd NW,Christiansburg,813110,37.162846,-80.438265,24073
zzw-225@63f-ybw-wc5,sg:bc3898f2df2d41cfb0e83ca74b5a872a,Tuck Chiropractic Clinic,2045 N Franklin St,Christiansburg,621310,37.157895,-80.417401,24073
223-222@63f-y9z-7wk,sg:239042c617b84facb0b39064a9f3f46f,Cultivate Financial Planning,6580 Valley Center Dr Ste 314,Fairlawn,523930,37.147784,-80.544264,24141
zzw-222@63f-rw3-3wk,sg:53a05c1dc57c4c6d9964ad64681c9fc1,Hastings Optical Company,106 S Franklin St,Christiansburg,446130,37.128634999999996,-80.406892,24073
229-222@63f-ybq-rkz,sg:a144e0acd2b545b7a4eba7435b0f72d9,Pampered Pets,800 Kabrich St,Blacksburg,453910,37.236385999999996,-80.42141,24060
zzy-222@63f-tx6-q4v,sg:83afd628f05c4c619cc2b9eea2fdaf4c,Newbern Cemetery,Newbern Cemetery,Dublin,812220,37.084519,-80.683882,24084
226-222@63f-yry-8vz,sg:97c3c63ba1364abcbc82aacaaeb29612,The Chocolate Spike,1282 N Main St Ste 2,Blacksburg,445292,37.243749,-80.41624200000001,24060
222-222@63f-r9r-89z,sg:aa48e42ad4644b94b7df6280d9362633,Alum Ridge Auto Repair,4616 Alum Ridge Rd NW,Riner,441310,36.962151,-80.441585,24149
222-222@63f-ybx-2ff,sg:21fe4706682d46a19edfe9c07b1982ba,Town & Country Veterinary Clinic,1605 N Franklin St,Christiansburg,541940,37.150556,-80.412638,24073
zzw-223@63r-srr-p7q,sg:602edaae5e1b44738fa40e28c5b34ba5,Quest Diagnostics,521 E Market St,Leesburg,621511,39.108618,-77.552938,20176
224-223@63r-srr-nwk,sg:cb372ba1542648119a8d3573ea19868c,Emergency Dentist Leesburg,19 Catoctin Cir NE,Leesburg,621210,39.111246,-77.554416,20176
zzw-222@63f-ybp-3yv,sg:4c28fcd7fb97428fa02feb70dd106d72,Piedmont P H Church,407 Hunt Club Rd Apt 37A,Blacksburg,813110,37.243735,-80.42402299999999,24060
223-222@63f-wgq-qs5,sg:a83f2c0d49ba49a7b192481865a722bf,Positive Outcomes,1004 Willard Dr,Blacksburg,812910,37.224365,-80.400614,24060
225-222@63r-ss2-bx5,sg:08f444eeef8f4733b2858cc988e52378,AVIE MedSpa and Laser Center,552 Fort Evans Rd Ste 110,Leesburg,812199,39.104936,-77.52651800000001,20176
222-222@63r-ss2-h89,sg:4d529f41391a42b1a50106f94e146e06,Costco Gasoline,1300 Edwards Ferry Rd NE,Leesburg,447110,39.114196,-77.534361,20176
zzw-222@63r-sy9-8vz,sg:64fed88b53c44264b0956c06616d0355,Red Rock Tax Services LLC,19420 Golf Vista Plz Ste 330,Lansdowne,541213,39.078846999999996,-77.482749,20176
222-222@63f-rvs-z2k,sg:9e7dd60e0c4a4fc2a2d2176b878597f5,Waters of Life Free Holiness Church,3021 Pilot Rd,Riner,813110,37.097059,-80.38561999999999,24149
223-222@63f-wgq-kmk,sg:ef515fea77e14f83986a5ec0b2bba0af,Fireplace Church,416 Alleghany St,Blacksburg,813110,37.23304,-80.398719,24060
225-222@63f-tx6-q75,sg:04b6bd6d7f824829934027e006ce6872,Strawberry Moon's British Shorthair Cats,5355 Howery Rd,Dublin,812910,37.084996999999994,-80.68610799999999,24084
22d-222@63f-yc4-66k,sg:3622cbb8b7ff4780b0c0e59d4655305b,EHE Clinic & Wellness,1800 Kraft Dr Ste 208,Blacksburg,621111,37.202764,-80.410628,24060
225-222@63f-ybv-3kf,sg:6a11affc297140209ebacac289b680e1,Fastenal,5 Midway Plaza Dr NW Ste A,Christiansburg,444130,37.175140999999996,-80.41982,24073
